 2003	7	2	0	0	4.2052698	            0	           0	0.0039270065	0.026573853	0.043990238	0.059515225	 0.11122081	 0.12724499	 0.16888347	 0.11884741	0.089067613	0.068062566	0.061512008	0.023606412	0.026767985	0.015647013	0.0086138998	0.013971934	0.0062288535	0.0072771646	0.0038604471	           0	 0.0050030506	 0.0026845638	 0.0024848855	            0	   0.00234622	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_38        
 2004	7	2	0	0	4.7774037	            0	           0	0.0042029023	0.023588415	0.041058464	0.066318634	0.095764603	 0.11780098	 0.12546711	 0.15244606	 0.10870253	0.073484518	0.057412586	0.024708619	 0.02941604	0.018739899	 0.010039079	0.014032477	0.0064561368	0.0091070008	 0.004091737	           0	 0.0058618301	 0.0030100134	 0.0026594153	            0	  0.002766305	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_39        
 2005	7	2	0	0	  4.07395	            0	           0	0.0044289307	0.029643809	0.036114552	0.083338963	 0.11727658	 0.10107721	 0.10904928	 0.11600796	 0.09362309	0.095544796	0.075607101	0.026100664	0.029966595	0.019509815	 0.010149007	0.015050858	0.0075667155	0.0092482078	0.0038359044	           0	 0.0054123034	 0.0028149983	 0.0031227715	            0	 0.0027399317	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_40        
 2006	7	2	0	0	 3.070289	            0	           0	0.0046559752	0.025598283	0.037324443	0.060623479	0.086202602	0.098216168	 0.14450767	 0.12007817	 0.12140024	0.083443506	0.075147056	0.026460501	0.034488705	 0.01812573	 0.011572877	0.014523577	0.0071659865	0.0095227146	0.0037937575	           0	 0.0055948344	 0.0030465023	 0.0025291717	            0	 0.0026632944	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_41        
 2007	7	2	0	0	3.1195793	            0	           0	  0.00387632	0.024181716	0.034597062	0.076403355	 0.10453385	 0.13472929	 0.12784611	  0.1154926	 0.09337584	0.086873041	0.058815005	0.026373467	0.031137356	0.019598964	 0.010143641	0.015487166	0.0054703208	0.0093104135	0.0048363432	           0	 0.0054340935	 0.0027351604	 0.0026989331	            0	 0.0030793197	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_42        
 2008	7	2	0	0	3.3609079	            0	           0	0.0043031736	0.024480554	0.039604208	0.055490925	0.078632992	0.092543251	 0.15437635	 0.15477665	 0.13272288	0.072028121	0.055828674	0.026306901	 0.03231133	0.016862436	0.0088940594	0.015336311	0.0067549818	0.0084061996	0.0039529153	           0	 0.0051287825	 0.0027270112	  0.003052251	            0	 0.0028145757	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_43        
 2009	7	2	0	0	1.5616114	            0	           0	0.0041533783	0.025291107	0.035822888	0.059111474	0.096862716	  0.1324631	 0.13275977	 0.11636876	 0.11495958	0.084254246	0.063264852	0.024846102	0.031817845	0.016539346	 0.010902618	0.015130164	 0.007416747	0.0085292591	0.0045983831	           0	 0.0051917229	 0.0026700289	 0.0018541868	            0	 0.0029666988	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_44        
 2010	7	2	0	0	2.4782026	            0	           0	0.0039829027	0.023703128	0.040670941	0.062301664	 0.10999935	 0.12019947	 0.13723204	 0.11560132	 0.10880124	0.076614209	0.056343501	0.025937439	0.031992747	0.022375494	0.0098763033	0.014830646	0.0067029337	 0.010329642	0.0040476653	           0	 0.0059581633	 0.0036914708	 0.0026876498	            0	 0.0036914708	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_45        
 2011	7	2	0	0	2.4167112	            0	           0	0.0043835058	0.025918752	0.036316836	0.060069321	0.093684693	  0.1047454	 0.15197003	 0.13644936	  0.0996483	0.095774504	0.057928539	0.025995209	0.027549824	0.018349559	0.0090728376	0.014603191	0.0069575412	0.0099903155	0.0040521943	           0	 0.0056322952	 0.0021917529	 0.0031347163	            0	 0.0030072889	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_46        
 2012	7	2	0	0	 1.935541	            0	           0	0.0054190604	0.024569124	0.034388624	0.056839017	0.082019313	 0.11612272	 0.11449293	 0.11722283	  0.1650165	0.086704967	0.057205721	0.025180296	 0.03198468	0.017846229	0.0096565212	0.015197816	0.0062339567	 0.010023225	0.0045634193	           0	 0.0066821497	 0.0029336267	 0.0030151163	            0	 0.0026891578	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_47        
 2013	7	2	0	0	2.1944468	            0	           0	0.0051269359	 0.04037904	0.039424369	0.060992858	 0.11144898	  0.1009476	 0.12170285	 0.11289866	 0.10717064	0.094158829	0.062760767	0.027685454	 0.03164557	0.021391698	 0.010890319	0.016653702	0.0062937557	0.0084152464	0.0034651015	           0	 0.0051976522	 0.0027225797	 0.0033943851	            0	 0.0029347288	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_48        
 2014	7	2	0	0	2.2697767	            0	           0	 0.004731699	0.023041317	0.044848277	0.069055375	0.093913938	 0.11469227	 0.10663466	 0.12652152	 0.11554946	0.085582033	0.076598663	0.025510029	0.027773016	0.017623864	 0.010080576	0.019063947	0.0087433568	  0.00840048	0.0047659866	           0	 0.0057260415	  0.003154466	 0.0031201783	            0	 0.0021601234	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_49        
 2015	7	2	0	0	2.1175068	            0	           0	0.0049928032	0.022490104	0.040482188	0.063826916	0.084202951	  0.1122706	 0.13134221	 0.12171644	 0.11002159	 0.10421914	0.056360202	0.024784095	0.031935948	0.021770421	 0.013584023	0.014933429	0.0067020511	  0.01084023	0.0040482188	           0	 0.0068819719	 0.0035984167	 0.0027887729	            0	 0.0030586542	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_50        
 2016	7	2	0	0	2.4584513	            0	           0	0.0045062479	0.024825832	0.038759261	0.058995908	 0.10245494	 0.11992702	 0.13303107	 0.10712706	 0.11605662	0.084153489	 0.06623908	0.028198607	 0.03433595	0.017665598	0.0095930554	0.015868628	0.0060544067	0.0095654097	0.0048103505	           0	 0.0058055955	 0.0030410262	 0.0029027977	            0	 0.0027645693	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_51        
 2017	7	2	0	0	2.6146365	            0	           0	0.0042784821	0.023990861	0.035907889	 0.06198199	0.084494422	 0.10021952	 0.11558622	 0.15055329	0.085323238	 0.12642803	0.068881323	0.028090139	0.035079074	0.017091528	0.0089825725	0.014941087	0.0078849514	0.0092513776	0.0038976748	           0	 0.0055329062	 0.0028672551	 0.0031360602	            0	 0.0030240581	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_52        
 2018	7	2	0	0	3.2677989	            0	           0	0.0038462925	0.019880525	0.034400279	0.055879419	0.063091217	0.080724065	 0.13591836	 0.15650805	 0.12190343	0.086589661	0.078933135	0.031203048	0.045205957	0.024820607	0.0099883409	0.014351479	 0.006298304	0.0097118886	0.0039424498	           0	 0.0062862844	 0.0027645228	 0.0023197952	            0	 0.0029327981	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_53        
 2019	7	2	0	0	3.5139745	            0	           0	0.0042532963	0.023918537	0.035627611	0.056768996	 0.13945808	0.088318447	 0.10792114	 0.13217744	0.093810203	0.093547499	0.068403012	0.027946659	0.033250769	0.029360254	0.0098326203	 0.01721334	0.0063924542	0.0099076785	0.0042032575	           0	 0.0063924542	 0.0029898171	 0.0028772299	            0	 0.0024894293	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_54        
 2020	7	2	0	0	3.2441504	            0	           0	0.0041694097	0.022753456	0.032395216	 0.06040158	0.084224819	 0.12299759	 0.12166722	 0.13517665	 0.10939214	0.088119925	0.069837612	0.025715932	 0.03856704	0.019201229	 0.010793834	0.016129032	 0.007214176	0.0091891595	0.0048003072	           0	 0.0061855387	 0.0028116085	 0.0028801843	            0	 0.0026333114	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_55        
 2021	7	2	0	0	2.4506497	            0	           0	0.0048239614	0.024647803	0.034199726	0.057863537	0.097751218	 0.10744714	 0.12424701	 0.13180695	 0.11416709	0.093359253	 0.06369549	0.027239782	0.033887729	 0.02003984	  0.01123191	0.016583867	0.0069119447	0.0096719226	0.0038639691	           0	 0.0058079535	 0.0025439796	 0.0030239758	            0	 0.0027839777	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_56        
 2022	7	2	0	0	3.8758676	            0	           0	0.0044426527	0.024374118	 0.03648458	0.061076396	0.093126386	  0.1094618	 0.12601492	 0.13362629	 0.11098569	0.091578311	 0.06390647	0.027268696	0.033573876	0.020020157	 0.010280185	0.015125983	0.0068937714	0.0090143116	0.0045394074	           0	 0.0062084257	 0.0030074582	 0.0027171941	            0	 0.0033219109	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_57        
 2023	7	2	0	0	4.1250372	            0	           0	0.0041805124	  0.0247079	0.040358023	0.066781005	0.085271733	 0.10386965	 0.13886805	 0.12847036	 0.10831815	0.093525565	0.061582163	0.025619037	0.035373566	 0.01918748	 0.010129703	0.015221353	 0.006860328	0.0095401436	0.0039125308	           0	 0.0063243649	 0.0030013935	 0.0033765677	            0	 0.0022510451	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_58        
 1995	7	3	0	0	2.2090214	            0	           0	 0.032127793	0.030063717	0.044691735	0.024050974	0.041281522	0.092255227	0.040743067	0.098806426	0.072063179	0.067576057	0.067755542	0.074665709	0.039576416	0.061922283	  0.03347393	0.037781567	 0.031050884	 0.028717581	 0.020371534	 0.021627928	            0	  0.018217715	            0	  0.021179216	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_59        
 1996	7	3	0	0	2.2285243	            0	           0	 0.022624819	0.028068385	0.041138612	0.033412719	 0.03834595	0.096098778	0.042456976	0.083482181	0.092058632	0.064968388	0.073814182	0.063409033	0.036389669	0.072410762	 0.034078988	0.030634232	 0.034362507	 0.034858666	 0.018655553	 0.024680332	            0	  0.018442913	            0	  0.015607723	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_60        
 1997	7	3	0	0	3.2982774	            0	           0	 0.027995235	0.027396223	 0.04070532	0.020490364	0.049724936	 0.10286493	0.036587969	0.085844711	0.070538905	  0.0644455	0.082092275	0.061911745	0.035644696	0.051742301	 0.028360151	0.062634692	 0.029778503	  0.04495349	 0.015822197	 0.020931017	            0	  0.019843155	            0	  0.019691681	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_61        
 1998	7	3	0	0	 3.721965	            0	           0	 0.037091354	0.035226108	0.050860007	 0.02420549	0.047812963	0.089061966	0.040252307	0.088663287	0.062763413	0.069384326	0.091596423	0.068202529	0.029829707	0.046930174	 0.042900672	 0.03598075	  0.03105422	 0.036037704	 0.016986559	 0.020503474	            0	  0.019079622	            0	  0.015576945	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_62        
 1999	7	3	0	0	 2.915085	            0	           0	 0.023265289	0.024487634	0.034796072	0.014708878	0.038177892	 0.06735118	0.043270994	 0.11278165	0.085808581	0.092775944	 0.13959174	0.060343071	0.029417757	0.050808785	 0.029091798	0.032229149	  0.02530253	 0.031862446	 0.013364299	 0.020535387	            0	   0.01540154	            0	  0.014627389	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_63        
 2000	7	3	0	0	2.9406747	            0	           0	 0.034112748	0.034553171	0.050808776	0.024303331	0.037195708	0.091407751	0.039037476	0.095611787	0.072269379	0.088965407	0.075952915	0.071588725	0.037275785	0.038877322	 0.031790519	0.038757207	 0.030269058	 0.033632287	 0.013733184	 0.023502562	            0	   0.01689622	            0	   0.01945868	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_64        
 2001	7	3	0	0	2.0313554	            0	           0	 0.048825316	0.036359278	0.054419051	0.017979863	0.038117309	 0.10612114	0.028528049	0.093495285	0.078072559	0.062170369	 0.08790155	0.061531085	0.042752118	0.050982899	 0.035480262	0.029007512	 0.025731181	 0.025811092	 0.019498162	  0.02389324	            0	  0.016781205	            0	  0.016541474	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_65        
 2002	7	3	0	0	2.3522848	            0	           0	 0.031362577	0.028678392	 0.09726637	0.023274705	0.050081232	0.078547715	0.038002402	0.084445857	0.060853288	0.082503355	0.073426573	0.065621247	 0.03030303	0.046408137	 0.065585929	0.029384757	  0.02217984	 0.024864025	 0.016387653	 0.020731793	            0	  0.015540016	            0	  0.014551105	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_66        
 2003	7	3	0	0	2.0983636	            0	           0	 0.029386112	0.032941966	0.054612546	0.026970815	0.050721234	0.068835961	0.035155988	0.096142234	0.072861456	0.070647434	0.082522643	0.093525663	0.030929218	0.049714861	 0.036229453	0.038376384	 0.026434083	 0.028178464	 0.015498155	 0.024555518	            0	   0.01952365	            0	  0.016236162	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_67        
 2004	7	3	0	0	2.0637321	            0	           0	  0.02739726	0.026761459	0.046760303	0.020461245	0.038032484	0.090572799	0.031038668	  0.0906884	0.074562164	0.087451592	0.097046414	0.071729958	0.036818681	 0.06358014	  0.03658748	0.032194671	 0.026010057	 0.024044853	 0.016010635	 0.024969655	            0	  0.019536443	            0	  0.017744639	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_68        
 2005	7	3	0	0	2.4511573	            0	           0	 0.023361144	 0.03170441	0.045768772	0.021871275	0.050506555	 0.11689511	 0.03840882	0.093682956	0.074046484	0.091626937	0.077234803	0.064839094	0.033879619	0.044576877	 0.030661502	 0.03352205	 0.031346841	 0.024821216	 0.015673421	 0.023152563	            0	  0.017073897	            0	   0.01534565	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_69        
 2006	7	3	0	0	2.0886037	            0	           0	 0.025939621	0.031403499	 0.04762956	0.022297036	0.041448204	0.098791324	0.039350958	0.094376069	0.066670346	0.080357636	0.086483802	0.050665048	0.040454771	0.084000221	 0.033776698	0.032010597	  0.02500138	 0.025442905	 0.016557205	  0.02582924	            0	  0.017881782	            0	  0.013632099	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_70        
 2007	7	3	0	0	2.1169119	            0	           0	 0.023222579	0.033642968	0.046861975	0.025663928	0.043825176	 0.10194117	0.034952959	 0.10188162	0.065023223	0.079016315	0.085089913	0.066035489	 0.03507205	 0.04704061	 0.032987972	0.040431106	  0.02768846	 0.029534358	 0.017208527	 0.024056211	            0	  0.018994879	            0	   0.01982851	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_71        
 2008	7	3	0	0	1.8955339	            0	           0	 0.034440697	0.034942958	0.054459353	0.019803401	0.040109062	0.083805697	0.043696635	 0.11135826	0.071966707	0.078711344	0.084594963	0.072253713	0.033149171	0.045131664	 0.031857645	 0.02568702	 0.022386453	 0.035086461	 0.013489273	 0.024108488	            0	  0.020449164	            0	  0.018511875	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_72        
 2009	7	3	0	0	1.7137774	            0	           0	 0.037460199	0.032309421	  0.0660236	0.028750702	0.044858588	0.081288631	0.043266529	0.078666417	 0.06218393	 0.10254729	0.077074358	0.071455329	0.034837985	0.049447462	 0.040457014	0.025753886	 0.026877692	 0.027064993	 0.014422176	  0.02453643	            0	  0.016107885	            0	  0.014609477	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_73        
 2010	7	3	0	0	2.1266455	            0	           0	 0.025769407	0.031051906	0.050757924	0.020027561	0.048231511	0.090169959	0.039779513	 0.13426734	0.053468075	0.081763895	0.068672485	0.062517226	0.030454754	0.046072577	 0.027193385	0.044418925	 0.027606798	 0.043638034	 0.014561323	 0.022186495	            0	  0.022921452	            0	  0.014469453	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_74        
 2011	7	3	0	0	1.7128768	            0	           0	 0.036884357	0.033738338	0.050661749	 0.02581905	0.047624213	 0.07431113	0.038511608	  0.1006726	0.067802126	0.074094164	0.066934259	0.059991321	0.033629855	0.072466913	 0.037209807	0.038511608	 0.033195921	 0.038186158	 0.015404643	 0.021588197	            0	  0.016489477	            0	   0.01627251	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_75        
 2012	7	3	0	0	1.7234761	            0	           0	 0.032657926	0.027651967	0.043702821	0.020977354	0.052681764	 0.11386571	0.037028208	 0.11473977	0.061422328	0.075248311	0.068970997	0.061501788	0.032975765	0.038140644	  0.03655145	0.034564958	 0.030830354	 0.032260628	 0.021295193	 0.024711959	            0	  0.018990862	            0	  0.019229241	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_76        
 2013	7	3	0	0	1.5221531	            0	           0	  0.02763572	0.036782061	0.053009441	 0.02104642	0.040420928	0.093725413	0.035798584	 0.12106609	0.071597168	0.061369001	0.071695515	0.067269866	0.045338316	0.044551534	 0.044354839	0.039240755	 0.023308419	 0.028422502	 0.018587726	 0.020062943	            0	  0.019767899	            0	  0.014948859	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_77        
 2014	7	3	0	0	1.8310829	            0	           0	 0.025044236	 0.02824282	0.068123043	0.024159521	0.045256567	 0.13359194	0.033414999	 0.10337553	0.058459235	0.070641078	0.060500885	0.058459235	 0.03123724	0.050428746	 0.038995508	 0.03232612	 0.025656731	 0.034708044	 0.017694297	 0.020008167	            0	  0.021981761	            0	  0.017694297	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_78        
 2015	7	3	0	0	1.9068199	            0	           0	 0.033371124	0.034455563	0.054517671	0.021688766	0.049539114	0.081332873	0.042933899	0.087740918	0.064129738	0.077093705	0.068221028	 0.12308375	0.034849904	0.036920195	 0.036230098	0.030561443	 0.024153399	 0.027801055	 0.018928378	 0.022970375	            0	  0.013900527	            0	  0.015576478	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_79        
 2016	7	3	0	0	1.9692614	            0	           0	 0.028387585	0.030232778	0.048826646	0.024744512	0.043101817	0.067846329	0.036809235	0.087244512	0.054788039	0.084216503	 0.17221802	0.063872067	0.029049962	 0.03652536	  0.03009084	0.034869417	  0.02758327	 0.029475776	 0.017032551	 0.022047691	            0	  0.016228236	            0	  0.014808857	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_80        
 2017	7	3	0	0	2.0786673	            0	           0	 0.020018357	0.028104375	0.055815377	0.021067354	0.052755802	0.090607107	0.052406137	0.095458718	0.059355741	0.055815377	0.074435071	 0.09344814	0.029328205	0.061235194	 0.026924254	0.042222125	 0.025088509	 0.037283098	 0.017658114	 0.031819573	            0	  0.014074042	            0	   0.01507933	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_81        
 2018	7	3	0	0	2.2719933	            0	           0	  0.02512094	0.039910159	0.044885971	0.019073946	0.045818936	0.088147892	0.036109191	  0.1272633	0.070905321	0.078852799	0.070767104	0.069937802	0.036316517	0.043780235	 0.030373186	0.033102972	 0.043020041	 0.030269523	 0.015100207	 0.018348307	            0	    0.0191085	            0	  0.013787146	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_82        
 2019	7	3	0	0	2.6761687	            0	           0	 0.025607075	0.028005396	0.053337664	0.019086639	0.059658239	0.083041871	0.039522334	0.090811432	0.070275807	0.066853203	 0.10120416	0.065254322	0.046892175	0.042145498	  0.03480064	0.041620865	 0.031827721	 0.026031778	 0.017337863	 0.021734786	            0	  0.016988108	            0	  0.017962426	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_83        
 2020	7	3	0	0	 2.473422	            0	           0	 0.030464311	0.032292823	0.047704565	0.021191145	0.051524848	0.084666623	 0.04156599	0.089923594	0.088160387	0.069907921	0.072846601	0.071409913	0.032292823	0.045876053	 0.033533599	0.045810749	 0.028341932	 0.034219291	 0.016130086	 0.025272644	            0	  0.018415725	            0	  0.018448377	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_84        
 2021	7	3	0	0	2.1971962	            0	           0	 0.028138244	0.031895836	0.045265871	 0.02180277	0.052912134	0.092847468	 0.04465417	 0.10962555	0.062043955	0.065452003	0.076812164	0.062131341	0.034561105	0.052649976	 0.031721064	0.040284878	 0.035216498	 0.035434963	 0.016996548	 0.023550487	            0	  0.018394722	            0	  0.017608249	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_85        
 2022	7	3	0	0	2.8558977	            0	           0	 0.024464945	0.030627306	 0.05396679	0.020424354	0.050498155	0.080719557	0.050350554	0.097509225	0.064538745	0.073892989	0.074686347	0.065682657	0.037306273	 0.05998155	  0.03797048	0.037527675	 0.026586716	 0.030387454	 0.018487085	 0.025627306	            0	  0.020738007	            0	   0.01802583	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_86        
 2023	7	3	0	0	3.0672866	            0	           0	 0.026410173	0.024127812	0.044343006	0.016954679	0.047929573	 0.10401043	0.033257255	0.093902837	0.072383437	0.075643952	0.066188458	0.074339746	0.037495924	0.050211933	 0.036191718	0.037495924	 0.038148027	 0.034235409	 0.014672318	 0.030648843	            0	  0.021193349	            0	  0.020215194	            0	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_87        
 1995	7	4	0	0	25.834613	 0.0011111699	0.0027514683	 0.008254405	0.017884544	0.030848193	0.037938515	0.050055558	0.058098312	0.076194508	0.096142653	 0.10995291	 0.12333986	 0.11270438	0.090745542	0.065188634	0.043864755	 0.027726335	0.017672893	 0.012222869	0.0080427536	0.0039155511	0.0022752527	 0.0010582571	0.00095243135	0.00058204138	0.00026456426	0.00021165141	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_88        
 1996	7	4	0	0	32.871911	0.00097621294	0.0031238814	0.0081676483	0.019849663	0.029253848	0.038332628	0.046500277	0.061436335	0.074842992	0.093586281	 0.10930331	  0.1237838	 0.11545345	0.092935472	0.061891901	0.043539097	 0.028537958	0.019426638	 0.012918551	0.0073541375	0.0039048518	0.0021476685	 0.0011389151	0.00074842992	0.00055318734	0.00019524259	6.5080863e-05	3.2540431e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_89        
 1997	7	4	0	0	38.913732	0.00085824963	0.0031546473	0.0084433207	0.018046438	0.030920183	0.039641855	0.049175384	0.058360975	0.072997611	0.095010554	 0.11043585	 0.12003897	 0.11523741	0.093479622	0.065992438	0.042425367	  0.02688409	0.019414998	 0.012015495	0.0073067199	0.0040592888	0.0025979448	 0.0013917562	 0.0010438171	0.00046391872	0.00044072279	0.00011597968	4.6391872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_90        
 1998	7	4	0	0	42.362893	0.00077076948	 0.003028023	0.0081664862	0.019397699	0.029986603	0.039511112	 0.04947606	0.058229799	0.072966178	0.094364207	 0.10990806	 0.12102916	 0.11943257	0.091024206	0.062799361	0.043823751	 0.028004625	0.018792094	 0.012277257	0.0069919803	0.0037804408	 0.002495825	  0.001431429	0.00088087941	0.00066065956	0.00055054963	0.00016516489	5.5054963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_91        
 1999	7	4	0	0	46.390858	0.00083107609	0.0026933021	0.0096189362	0.019083969	0.031088402	0.039414553	0.047771485	 0.05937577	0.073319379	 0.09555836	 0.11081015	 0.12375339	 0.11465772	0.090279488	0.063900517	0.044200936	   0.0263328	0.019037799	 0.011465772	0.0072026594	0.0040322581	0.0023854962	 0.0013235656	0.00086185669	0.00047709924	0.00046170894	3.0780596e-05	3.0780596e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_92        
 2000	7	4	0	0	57.139791	0.00091264156	0.0028164315	0.0086161214	0.018714059	0.031412534	0.038173932	 0.04710408	0.059930129	0.073501992	0.094787148	 0.11036094	 0.12116543	  0.1160723	0.093158132	0.064640537	0.042609566	 0.027889541	0.019194913	 0.011736767	0.0073894526	0.0040823536	0.0024631509	 0.0012659222	0.00097152166	0.00050048085	0.00042197405	6.8693451e-05	  3.92534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_93        
