year,fleet,Nsamp,length,freq
2018,2,3.2677989,280,0.0027645228
2018,2,3.2677989,290,0.0023197952
2018,2,3.2677989,300,0
2018,2,3.2677989,340,0.0029327981
2018,2,3.2677989,360,0
2019,2,3.5139745,50,0
2019,2,3.5139745,60,0
2019,2,3.5139745,70,0.0042532963
2019,2,3.5139745,80,0.023918537
2019,2,3.5139745,90,0.035627611
2019,2,3.5139745,100,0.056768996
2019,2,3.5139745,110,0.13945808
2019,2,3.5139745,120,0.088318447
2019,2,3.5139745,130,0.10792114
2019,2,3.5139745,140,0.13217744
2019,2,3.5139745,150,0.093810203
2019,2,3.5139745,160,0.093547499
2019,2,3.5139745,170,0.068403012
2019,2,3.5139745,180,0.027946659
2019,2,3.5139745,190,0.033250769
2019,2,3.5139745,200,0.029360254
2019,2,3.5139745,210,0.0098326203
2019,2,3.5139745,220,0.01721334
2019,2,3.5139745,230,0.0063924542
2019,2,3.5139745,240,0.0099076785
2019,2,3.5139745,250,0.0042032575
2019,2,3.5139745,260,0
2019,2,3.5139745,270,0.0063924542
2019,2,3.5139745,280,0.0029898171
2019,2,3.5139745,290,0.0028772299
2019,2,3.5139745,300,0
2019,2,3.5139745,340,0.0024894293
2019,2,3.5139745,360,0
2020,2,3.2441504,50,0
2020,2,3.2441504,60,0
2020,2,3.2441504,70,0.0041694097
2020,2,3.2441504,80,0.022753456
2020,2,3.2441504,90,0.032395216
2020,2,3.2441504,100,0.06040158
2020,2,3.2441504,110,0.084224819
2020,2,3.2441504,120,0.12299759
2020,2,3.2441504,130,0.12166722
2020,2,3.2441504,140,0.13517665
2020,2,3.2441504,150,0.10939214
2020,2,3.2441504,160,0.088119925
2020,2,3.2441504,170,0.069837612
2020,2,3.2441504,180,0.025715932
2020,2,3.2441504,190,0.03856704
2020,2,3.2441504,200,0.019201229
2020,2,3.2441504,210,0.010793834
2020,2,3.2441504,220,0.016129032
2020,2,3.2441504,230,0.007214176
2020,2,3.2441504,240,0.0091891595
2020,2,3.2441504,250,0.0048003072
2020,2,3.2441504,260,0
2020,2,3.2441504,270,0.0061855387
2020,2,3.2441504,280,0.0028116085
2020,2,3.2441504,290,0.0028801843
2020,2,3.2441504,300,0
2020,2,3.2441504,340,0.0026333114
2020,2,3.2441504,360,0
2021,2,2.4506497,50,0
2021,2,2.4506497,60,0
2021,2,2.4506497,70,0.0048239614
2021,2,2.4506497,80,0.024647803
2021,2,2.4506497,90,0.034199726
2021,2,2.4506497,100,0.057863537
2021,2,2.4506497,110,0.097751218
2021,2,2.4506497,120,0.10744714
2021,2,2.4506497,130,0.12424701
2021,2,2.4506497,140,0.13180695
2021,2,2.4506497,150,0.11416709
2021,2,2.4506497,160,0.093359253
2021,2,2.4506497,170,0.06369549
2021,2,2.4506497,180,0.027239782
2021,2,2.4506497,190,0.033887729
2021,2,2.4506497,200,0.02003984
2021,2,2.4506497,210,0.01123191
2021,2,2.4506497,220,0.016583867
2021,2,2.4506497,230,0.0069119447
2021,2,2.4506497,240,0.0096719226
2021,2,2.4506497,250,0.0038639691
2021,2,2.4506497,260,0
2021,2,2.4506497,270,0.0058079535
2021,2,2.4506497,280,0.0025439796
2021,2,2.4506497,290,0.0030239758
2021,2,2.4506497,300,0
2021,2,2.4506497,340,0.0027839777
2021,2,2.4506497,360,0
2022,2,3.8758676,50,0
2022,2,3.8758676,60,0
2022,2,3.8758676,70,0.0044426527
2022,2,3.8758676,80,0.024374118
2022,2,3.8758676,90,0.03648458
2022,2,3.8758676,100,0.061076396
2022,2,3.8758676,110,0.093126386
2022,2,3.8758676,120,0.1094618
2022,2,3.8758676,130,0.12601492
2022,2,3.8758676,140,0.13362629
2022,2,3.8758676,150,0.11098569
2022,2,3.8758676,160,0.091578311
2022,2,3.8758676,170,0.06390647
2022,2,3.8758676,180,0.027268696
2022,2,3.8758676,190,0.033573876
2022,2,3.8758676,200,0.020020157
2022,2,3.8758676,210,0.010280185
2022,2,3.8758676,220,0.015125983
2022,2,3.8758676,230,0.0068937714
2022,2,3.8758676,240,0.0090143116
2022,2,3.8758676,250,0.0045394074
2022,2,3.8758676,260,0
2022,2,3.8758676,270,0.0062084257
2022,2,3.8758676,280,0.0030074582
2022,2,3.8758676,290,0.0027171941
2022,2,3.8758676,300,0
2022,2,3.8758676,340,0.0033219109
2022,2,3.8758676,360,0
2023,2,4.1250372,50,0
2023,2,4.1250372,60,0
2023,2,4.1250372,70,0.0041805124
2023,2,4.1250372,80,0.0247079
2023,2,4.1250372,90,0.040358023
2023,2,4.1250372,100,0.066781005
2023,2,4.1250372,110,0.085271733
2023,2,4.1250372,120,0.10386965
2023,2,4.1250372,130,0.13886805
2023,2,4.1250372,140,0.12847036
2023,2,4.1250372,150,0.10831815
2023,2,4.1250372,160,0.093525565
2023,2,4.1250372,170,0.061582163
2023,2,4.1250372,180,0.025619037
2023,2,4.1250372,190,0.035373566
2023,2,4.1250372,200,0.01918748
2023,2,4.1250372,210,0.010129703
2023,2,4.1250372,220,0.015221353
2023,2,4.1250372,230,0.006860328
2023,2,4.1250372,240,0.0095401436
2023,2,4.1250372,250,0.0039125308
2023,2,4.1250372,260,0
2023,2,4.1250372,270,0.0063243649
2023,2,4.1250372,280,0.0030013935
2023,2,4.1250372,290,0.0033765677
2023,2,4.1250372,300,0
2023,2,4.1250372,340,0.0022510451
2023,2,4.1250372,360,0
1995,3,2.2090214,50,0
1995,3,2.2090214,60,0
1995,3,2.2090214,70,0.032127793
1995,3,2.2090214,80,0.030063717
1995,3,2.2090214,90,0.044691735
1995,3,2.2090214,100,0.024050974
1995,3,2.2090214,110,0.041281522
1995,3,2.2090214,120,0.092255227
1995,3,2.2090214,130,0.040743067
1995,3,2.2090214,140,0.098806426
1995,3,2.2090214,150,0.072063179
1995,3,2.2090214,160,0.067576057
1995,3,2.2090214,170,0.067755542
1995,3,2.2090214,180,0.074665709
1995,3,2.2090214,190,0.039576416
1995,3,2.2090214,200,0.061922283
1995,3,2.2090214,210,0.03347393
1995,3,2.2090214,220,0.037781567
1995,3,2.2090214,230,0.031050884
1995,3,2.2090214,240,0.028717581
1995,3,2.2090214,250,0.020371534
1995,3,2.2090214,260,0.021627928
1995,3,2.2090214,270,0
1995,3,2.2090214,280,0.018217715
1995,3,2.2090214,290,0
1995,3,2.2090214,300,0.021179216
1995,3,2.2090214,340,0
1995,3,2.2090214,360,0
1996,3,2.2285243,50,0
1996,3,2.2285243,60,0
1996,3,2.2285243,70,0.022624819
1996,3,2.2285243,80,0.028068385
1996,3,2.2285243,90,0.041138612
1996,3,2.2285243,100,0.033412719
1996,3,2.2285243,110,0.03834595
1996,3,2.2285243,120,0.096098778
1996,3,2.2285243,130,0.042456976
1996,3,2.2285243,140,0.083482181
1996,3,2.2285243,150,0.092058632
1996,3,2.2285243,160,0.064968388
1996,3,2.2285243,170,0.073814182
1996,3,2.2285243,180,0.063409033
1996,3,2.2285243,190,0.036389669
1996,3,2.2285243,200,0.072410762
1996,3,2.2285243,210,0.034078988
1996,3,2.2285243,220,0.030634232
1996,3,2.2285243,230,0.034362507
1996,3,2.2285243,240,0.034858666
1996,3,2.2285243,250,0.018655553
1996,3,2.2285243,260,0.024680332
1996,3,2.2285243,270,0
1996,3,2.2285243,280,0.018442913
1996,3,2.2285243,290,0
1996,3,2.2285243,300,0.015607723
1996,3,2.2285243,340,0
1996,3,2.2285243,360,0
1997,3,3.2982774,50,0
1997,3,3.2982774,60,0
1997,3,3.2982774,70,0.027995235
1997,3,3.2982774,80,0.027396223
1997,3,3.2982774,90,0.04070532
1997,3,3.2982774,100,0.020490364
1997,3,3.2982774,110,0.049724936
1997,3,3.2982774,120,0.10286493
1997,3,3.2982774,130,0.036587969
1997,3,3.2982774,140,0.085844711
1997,3,3.2982774,150,0.070538905
1997,3,3.2982774,160,0.0644455
1997,3,3.2982774,170,0.082092275
1997,3,3.2982774,180,0.061911745
1997,3,3.2982774,190,0.035644696
1997,3,3.2982774,200,0.051742301
1997,3,3.2982774,210,0.028360151
1997,3,3.2982774,220,0.062634692
1997,3,3.2982774,230,0.029778503
1997,3,3.2982774,240,0.04495349
1997,3,3.2982774,250,0.015822197
1997,3,3.2982774,260,0.020931017
1997,3,3.2982774,270,0
1997,3,3.2982774,280,0.019843155
1997,3,3.2982774,290,0
1997,3,3.2982774,300,0.019691681
1997,3,3.2982774,340,0
1997,3,3.2982774,360,0
1998,3,3.721965,50,0
1998,3,3.721965,60,0
1998,3,3.721965,70,0.037091354
1998,3,3.721965,80,0.035226108
1998,3,3.721965,90,0.050860007
1998,3,3.721965,100,0.02420549
1998,3,3.721965,110,0.047812963
1998,3,3.721965,120,0.089061966
1998,3,3.721965,130,0.040252307
1998,3,3.721965,140,0.088663287
1998,3,3.721965,150,0.062763413
1998,3,3.721965,160,0.069384326
1998,3,3.721965,170,0.091596423
1998,3,3.721965,180,0.068202529
1998,3,3.721965,190,0.029829707
1998,3,3.721965,200,0.046930174
1998,3,3.721965,210,0.042900672
1998,3,3.721965,220,0.03598075
1998,3,3.721965,230,0.03105422
1998,3,3.721965,240,0.036037704
1998,3,3.721965,250,0.016986559
1998,3,3.721965,260,0.020503474
1998,3,3.721965,270,0
1998,3,3.721965,280,0.019079622
1998,3,3.721965,290,0
1998,3,3.721965,300,0.015576945
1998,3,3.721965,340,0
1998,3,3.721965,360,0
1999,3,2.915085,50,0
1999,3,2.915085,60,0
1999,3,2.915085,70,0.023265289
1999,3,2.915085,80,0.024487634
1999,3,2.915085,90,0.034796072
1999,3,2.915085,100,0.014708878
1999,3,2.915085,110,0.038177892
1999,3,2.915085,120,0.06735118
1999,3,2.915085,130,0.043270994
1999,3,2.915085,140,0.11278165
1999,3,2.915085,150,0.085808581
1999,3,2.915085,160,0.092775944
1999,3,2.915085,170,0.13959174
1999,3,2.915085,180,0.060343071
1999,3,2.915085,190,0.029417757
1999,3,2.915085,200,0.050808785
1999,3,2.915085,210,0.029091798
1999,3,2.915085,220,0.032229149
1999,3,2.915085,230,0.02530253
1999,3,2.915085,240,0.031862446
1999,3,2.915085,250,0.013364299
1999,3,2.915085,260,0.020535387
1999,3,2.915085,270,0
1999,3,2.915085,280,0.01540154
1999,3,2.915085,290,0
1999,3,2.915085,300,0.014627389
1999,3,2.915085,340,0
1999,3,2.915085,360,0
2000,3,2.9406747,50,0
2000,3,2.9406747,60,0
2000,3,2.9406747,70,0.034112748
2000,3,2.9406747,80,0.034553171
2000,3,2.9406747,90,0.050808776
2000,3,2.9406747,100,0.024303331
2000,3,2.9406747,110,0.037195708
2000,3,2.9406747,120,0.091407751
2000,3,2.9406747,130,0.039037476
2000,3,2.9406747,140,0.095611787
2000,3,2.9406747,150,0.072269379
2000,3,2.9406747,160,0.088965407
2000,3,2.9406747,170,0.075952915
2000,3,2.9406747,180,0.071588725
2000,3,2.9406747,190,0.037275785
2000,3,2.9406747,200,0.038877322
2000,3,2.9406747,210,0.031790519
2000,3,2.9406747,220,0.038757207
2000,3,2.9406747,230,0.030269058
2000,3,2.9406747,240,0.033632287
2000,3,2.9406747,250,0.013733184
2000,3,2.9406747,260,0.023502562
2000,3,2.9406747,270,0
2000,3,2.9406747,280,0.01689622
2000,3,2.9406747,290,0
2000,3,2.9406747,300,0.01945868
2000,3,2.9406747,340,0
2000,3,2.9406747,360,0
2001,3,2.0313554,50,0
2001,3,2.0313554,60,0
2001,3,2.0313554,70,0.048825316
2001,3,2.0313554,80,0.036359278
2001,3,2.0313554,90,0.054419051
2001,3,2.0313554,100,0.017979863
2001,3,2.0313554,110,0.038117309
2001,3,2.0313554,120,0.10612114
2001,3,2.0313554,130,0.028528049
2001,3,2.0313554,140,0.093495285
2001,3,2.0313554,150,0.078072559
2001,3,2.0313554,160,0.062170369
2001,3,2.0313554,170,0.08790155
2001,3,2.0313554,180,0.061531085
2001,3,2.0313554,190,0.042752118
2001,3,2.0313554,200,0.050982899
2001,3,2.0313554,210,0.035480262
2001,3,2.0313554,220,0.029007512
2001,3,2.0313554,230,0.025731181
2001,3,2.0313554,240,0.025811092
2001,3,2.0313554,250,0.019498162
2001,3,2.0313554,260,0.02389324
2001,3,2.0313554,270,0
2001,3,2.0313554,280,0.016781205
2001,3,2.0313554,290,0
2001,3,2.0313554,300,0.016541474
2001,3,2.0313554,340,0
2001,3,2.0313554,360,0
2002,3,2.3522848,50,0
2002,3,2.3522848,60,0
2002,3,2.3522848,70,0.031362577
2002,3,2.3522848,80,0.028678392
2002,3,2.3522848,90,0.09726637
2002,3,2.3522848,100,0.023274705
2002,3,2.3522848,110,0.050081232
2002,3,2.3522848,120,0.078547715
2002,3,2.3522848,130,0.038002402
2002,3,2.3522848,140,0.084445857
2002,3,2.3522848,150,0.060853288
2002,3,2.3522848,160,0.082503355
2002,3,2.3522848,170,0.073426573
2002,3,2.3522848,180,0.065621247
2002,3,2.3522848,190,0.03030303
2002,3,2.3522848,200,0.046408137
2002,3,2.3522848,210,0.065585929
2002,3,2.3522848,220,0.029384757
2002,3,2.3522848,230,0.02217984
2002,3,2.3522848,240,0.024864025
2002,3,2.3522848,250,0.016387653
2002,3,2.3522848,260,0.020731793
2002,3,2.3522848,270,0
2002,3,2.3522848,280,0.015540016
2002,3,2.3522848,290,0
2002,3,2.3522848,300,0.014551105
2002,3,2.3522848,340,0
2002,3,2.3522848,360,0
2003,3,2.0983636,50,0
2003,3,2.0983636,60,0
2003,3,2.0983636,70,0.029386112
2003,3,2.0983636,80,0.032941966
2003,3,2.0983636,90,0.054612546
2003,3,2.0983636,100,0.026970815
2003,3,2.0983636,110,0.050721234
2003,3,2.0983636,120,0.068835961
2003,3,2.0983636,130,0.035155988
2003,3,2.0983636,140,0.096142234
2003,3,2.0983636,150,0.072861456
2003,3,2.0983636,160,0.070647434
2003,3,2.0983636,170,0.082522643
2003,3,2.0983636,180,0.093525663
2003,3,2.0983636,190,0.030929218
2003,3,2.0983636,200,0.049714861
2003,3,2.0983636,210,0.036229453
2003,3,2.0983636,220,0.038376384
2003,3,2.0983636,230,0.026434083
2003,3,2.0983636,240,0.028178464
2003,3,2.0983636,250,0.015498155
2003,3,2.0983636,260,0.024555518
2003,3,2.0983636,270,0
2003,3,2.0983636,280,0.01952365
2003,3,2.0983636,290,0
2003,3,2.0983636,300,0.016236162
2003,3,2.0983636,340,0
2003,3,2.0983636,360,0
2004,3,2.0637321,50,0
2004,3,2.0637321,60,0
2004,3,2.0637321,70,0.02739726
2004,3,2.0637321,80,0.026761459
2004,3,2.0637321,90,0.046760303
2004,3,2.0637321,100,0.020461245
2004,3,2.0637321,110,0.038032484
2004,3,2.0637321,120,0.090572799
2004,3,2.0637321,130,0.031038668
2004,3,2.0637321,140,0.0906884
2004,3,2.0637321,150,0.074562164
2004,3,2.0637321,160,0.087451592
2004,3,2.0637321,170,0.097046414
2004,3,2.0637321,180,0.071729958
2004,3,2.0637321,190,0.036818681
2004,3,2.0637321,200,0.06358014
2004,3,2.0637321,210,0.03658748
2004,3,2.0637321,220,0.032194671
2004,3,2.0637321,230,0.026010057
2004,3,2.0637321,240,0.024044853
2004,3,2.0637321,250,0.016010635
2004,3,2.0637321,260,0.024969655
2004,3,2.0637321,270,0
2004,3,2.0637321,280,0.019536443
2004,3,2.0637321,290,0
2004,3,2.0637321,300,0.017744639
2004,3,2.0637321,340,0
2004,3,2.0637321,360,0
2005,3,2.4511573,50,0
2005,3,2.4511573,60,0
2005,3,2.4511573,70,0.023361144
2005,3,2.4511573,80,0.03170441
2005,3,2.4511573,90,0.045768772
2005,3,2.4511573,100,0.021871275
2005,3,2.4511573,110,0.050506555
2005,3,2.4511573,120,0.11689511
2005,3,2.4511573,130,0.03840882
2005,3,2.4511573,140,0.093682956
2005,3,2.4511573,150,0.074046484
2005,3,2.4511573,160,0.091626937
2005,3,2.4511573,170,0.077234803
2005,3,2.4511573,180,0.064839094
2005,3,2.4511573,190,0.033879619
2005,3,2.4511573,200,0.044576877
2005,3,2.4511573,210,0.030661502
2005,3,2.4511573,220,0.03352205
2005,3,2.4511573,230,0.031346841
2005,3,2.4511573,240,0.024821216
2005,3,2.4511573,250,0.015673421
2005,3,2.4511573,260,0.023152563
2005,3,2.4511573,270,0
2005,3,2.4511573,280,0.017073897
2005,3,2.4511573,290,0
2005,3,2.4511573,300,0.01534565
2005,3,2.4511573,340,0
2005,3,2.4511573,360,0
2006,3,2.0886037,50,0
2006,3,2.0886037,60,0
2006,3,2.0886037,70,0.025939621
2006,3,2.0886037,80,0.031403499
2006,3,2.0886037,90,0.04762956
2006,3,2.0886037,100,0.022297036
2006,3,2.0886037,110,0.041448204
2006,3,2.0886037,120,0.098791324
2006,3,2.0886037,130,0.039350958
2006,3,2.0886037,140,0.094376069
2006,3,2.0886037,150,0.066670346
2006,3,2.0886037,160,0.080357636
2006,3,2.0886037,170,0.086483802
2006,3,2.0886037,180,0.050665048
2006,3,2.0886037,190,0.040454771
2006,3,2.0886037,200,0.084000221
2006,3,2.0886037,210,0.033776698
2006,3,2.0886037,220,0.032010597
2006,3,2.0886037,230,0.02500138
2006,3,2.0886037,240,0.025442905
2006,3,2.0886037,250,0.016557205
2006,3,2.0886037,260,0.02582924
2006,3,2.0886037,270,0
2006,3,2.0886037,280,0.017881782
2006,3,2.0886037,290,0
2006,3,2.0886037,300,0.013632099
2006,3,2.0886037,340,0
2006,3,2.0886037,360,0
2007,3,2.1169119,50,0
2007,3,2.1169119,60,0
2007,3,2.1169119,70,0.023222579
2007,3,2.1169119,80,0.033642968
2007,3,2.1169119,90,0.046861975
2007,3,2.1169119,100,0.025663928
2007,3,2.1169119,110,0.043825176
2007,3,2.1169119,120,0.10194117
2007,3,2.1169119,130,0.034952959
2007,3,2.1169119,140,0.10188162
2007,3,2.1169119,150,0.065023223
2007,3,2.1169119,160,0.079016315
2007,3,2.1169119,170,0.085089913
2007,3,2.1169119,180,0.066035489
2007,3,2.1169119,190,0.03507205
2007,3,2.1169119,200,0.04704061
2007,3,2.1169119,210,0.032987972
2007,3,2.1169119,220,0.040431106
2007,3,2.1169119,230,0.02768846
2007,3,2.1169119,240,0.029534358
2007,3,2.1169119,250,0.017208527
2007,3,2.1169119,260,0.024056211
2007,3,2.1169119,270,0
2007,3,2.1169119,280,0.018994879
2007,3,2.1169119,290,0
2007,3,2.1169119,300,0.01982851
2007,3,2.1169119,340,0
2007,3,2.1169119,360,0
2008,3,1.8955339,50,0
2008,3,1.8955339,60,0
2008,3,1.8955339,70,0.034440697
2008,3,1.8955339,80,0.034942958
2008,3,1.8955339,90,0.054459353
2008,3,1.8955339,100,0.019803401
2008,3,1.8955339,110,0.040109062
2008,3,1.8955339,120,0.083805697
2008,3,1.8955339,130,0.043696635
2008,3,1.8955339,140,0.11135826
2008,3,1.8955339,150,0.071966707
2008,3,1.8955339,160,0.078711344
2008,3,1.8955339,170,0.084594963
2008,3,1.8955339,180,0.072253713
2008,3,1.8955339,190,0.033149171
2008,3,1.8955339,200,0.045131664
2008,3,1.8955339,210,0.031857645
2008,3,1.8955339,220,0.02568702
2008,3,1.8955339,230,0.022386453
2008,3,1.8955339,240,0.035086461
2008,3,1.8955339,250,0.013489273
2008,3,1.8955339,260,0.024108488
2008,3,1.8955339,270,0
2008,3,1.8955339,280,0.020449164
2008,3,1.8955339,290,0
2008,3,1.8955339,300,0.018511875
2008,3,1.8955339,340,0
2008,3,1.8955339,360,0
2009,3,1.7137774,50,0
2009,3,1.7137774,60,0
2009,3,1.7137774,70,0.037460199
2009,3,1.7137774,80,0.032309421
2009,3,1.7137774,90,0.0660236
2009,3,1.7137774,100,0.028750702
2009,3,1.7137774,110,0.044858588
2009,3,1.7137774,120,0.081288631
2009,3,1.7137774,130,0.043266529
2009,3,1.7137774,140,0.078666417
2009,3,1.7137774,150,0.06218393
2009,3,1.7137774,160,0.10254729
2009,3,1.7137774,170,0.077074358
2009,3,1.7137774,180,0.071455329
2009,3,1.7137774,190,0.034837985
2009,3,1.7137774,200,0.049447462
2009,3,1.7137774,210,0.040457014
2009,3,1.7137774,220,0.025753886
2009,3,1.7137774,230,0.026877692
2009,3,1.7137774,240,0.027064993
2009,3,1.7137774,250,0.014422176
2009,3,1.7137774,260,0.02453643
2009,3,1.7137774,270,0
2009,3,1.7137774,280,0.016107885
2009,3,1.7137774,290,0
2009,3,1.7137774,300,0.014609477
2009,3,1.7137774,340,0
2009,3,1.7137774,360,0
2010,3,2.1266455,50,0
2010,3,2.1266455,60,0
2010,3,2.1266455,70,0.025769407
2010,3,2.1266455,80,0.031051906
2010,3,2.1266455,90,0.050757924
2010,3,2.1266455,100,0.020027561
2010,3,2.1266455,110,0.048231511
2010,3,2.1266455,120,0.090169959
2010,3,2.1266455,130,0.039779513
2010,3,2.1266455,140,0.13426734
2010,3,2.1266455,150,0.053468075
2010,3,2.1266455,160,0.081763895
2010,3,2.1266455,170,0.068672485
2010,3,2.1266455,180,0.062517226
2010,3,2.1266455,190,0.030454754
2010,3,2.1266455,200,0.046072577
2010,3,2.1266455,210,0.027193385
2010,3,2.1266455,220,0.044418925
2010,3,2.1266455,230,0.027606798
2010,3,2.1266455,240,0.043638034
2010,3,2.1266455,250,0.014561323
2010,3,2.1266455,260,0.022186495
2010,3,2.1266455,270,0
2010,3,2.1266455,280,0.022921452
2010,3,2.1266455,290,0
2010,3,2.1266455,300,0.014469453
2010,3,2.1266455,340,0
2010,3,2.1266455,360,0
2011,3,1.7128768,50,0
2011,3,1.7128768,60,0
2011,3,1.7128768,70,0.036884357
2011,3,1.7128768,80,0.033738338
2011,3,1.7128768,90,0.050661749
2011,3,1.7128768,100,0.02581905
2011,3,1.7128768,110,0.047624213
2011,3,1.7128768,120,0.07431113
2011,3,1.7128768,130,0.038511608
2011,3,1.7128768,140,0.1006726
2011,3,1.7128768,150,0.067802126
2011,3,1.7128768,160,0.074094164
2011,3,1.7128768,170,0.066934259
2011,3,1.7128768,180,0.059991321
2011,3,1.7128768,190,0.033629855
2011,3,1.7128768,200,0.072466913
2011,3,1.7128768,210,0.037209807
2011,3,1.7128768,220,0.038511608
2011,3,1.7128768,230,0.033195921
2011,3,1.7128768,240,0.038186158
2011,3,1.7128768,250,0.015404643
2011,3,1.7128768,260,0.021588197
2011,3,1.7128768,270,0
2011,3,1.7128768,280,0.016489477
2011,3,1.7128768,290,0
2011,3,1.7128768,300,0.01627251
2011,3,1.7128768,340,0
2011,3,1.7128768,360,0
2012,3,1.7234761,50,0
2012,3,1.7234761,60,0
2012,3,1.7234761,70,0.032657926
2012,3,1.7234761,80,0.027651967
2012,3,1.7234761,90,0.043702821
2012,3,1.7234761,100,0.020977354
2012,3,1.7234761,110,0.052681764
2012,3,1.7234761,120,0.11386571
2012,3,1.7234761,130,0.037028208
2012,3,1.7234761,140,0.11473977
2012,3,1.7234761,150,0.061422328
2012,3,1.7234761,160,0.075248311
2012,3,1.7234761,170,0.068970997
2012,3,1.7234761,180,0.061501788
2012,3,1.7234761,190,0.032975765
2012,3,1.7234761,200,0.038140644
2012,3,1.7234761,210,0.03655145
2012,3,1.7234761,220,0.034564958
2012,3,1.7234761,230,0.030830354
2012,3,1.7234761,240,0.032260628
2012,3,1.7234761,250,0.021295193
2012,3,1.7234761,260,0.024711959
2012,3,1.7234761,270,0
2012,3,1.7234761,280,0.018990862
2012,3,1.7234761,290,0
2012,3,1.7234761,300,0.019229241
2012,3,1.7234761,340,0
2012,3,1.7234761,360,0
2013,3,1.5221531,50,0
2013,3,1.5221531,60,0
2013,3,1.5221531,70,0.02763572
2013,3,1.5221531,80,0.036782061
2013,3,1.5221531,90,0.053009441
2013,3,1.5221531,100,0.02104642
2013,3,1.5221531,110,0.040420928
2013,3,1.5221531,120,0.093725413
2013,3,1.5221531,130,0.035798584
2013,3,1.5221531,140,0.12106609
2013,3,1.5221531,150,0.071597168
2013,3,1.5221531,160,0.061369001
2013,3,1.5221531,170,0.071695515
2013,3,1.5221531,180,0.067269866
2013,3,1.5221531,190,0.045338316
2013,3,1.5221531,200,0.044551534
2013,3,1.5221531,210,0.044354839
2013,3,1.5221531,220,0.039240755
2013,3,1.5221531,230,0.023308419
2013,3,1.5221531,240,0.028422502
2013,3,1.5221531,250,0.018587726
2013,3,1.5221531,260,0.020062943
2013,3,1.5221531,270,0
2013,3,1.5221531,280,0.019767899
2013,3,1.5221531,290,0
2013,3,1.5221531,300,0.014948859
2013,3,1.5221531,340,0
2013,3,1.5221531,360,0
2014,3,1.8310829,50,0
2014,3,1.8310829,60,0
2014,3,1.8310829,70,0.025044236
2014,3,1.8310829,80,0.02824282
2014,3,1.8310829,90,0.068123043
2014,3,1.8310829,100,0.024159521
2014,3,1.8310829,110,0.045256567
2014,3,1.8310829,120,0.13359194
2014,3,1.8310829,130,0.033414999
2014,3,1.8310829,140,0.10337553
2014,3,1.8310829,150,0.058459235
2014,3,1.8310829,160,0.070641078
2014,3,1.8310829,170,0.060500885
2014,3,1.8310829,180,0.058459235
2014,3,1.8310829,190,0.03123724
2014,3,1.8310829,200,0.050428746
2014,3,1.8310829,210,0.038995508
2014,3,1.8310829,220,0.03232612
2014,3,1.8310829,230,0.025656731
2014,3,1.8310829,240,0.034708044
2014,3,1.8310829,250,0.017694297
2014,3,1.8310829,260,0.020008167
2014,3,1.8310829,270,0
2014,3,1.8310829,280,0.021981761
2014,3,1.8310829,290,0
2014,3,1.8310829,300,0.017694297
2014,3,1.8310829,340,0
2014,3,1.8310829,360,0
2015,3,1.9068199,50,0
2015,3,1.9068199,60,0
2015,3,1.9068199,70,0.033371124
2015,3,1.9068199,80,0.034455563
2015,3,1.9068199,90,0.054517671
2015,3,1.9068199,100,0.021688766
2015,3,1.9068199,110,0.049539114
2015,3,1.9068199,120,0.081332873
2015,3,1.9068199,130,0.042933899
2015,3,1.9068199,140,0.087740918
2015,3,1.9068199,150,0.064129738
2015,3,1.9068199,160,0.077093705
2015,3,1.9068199,170,0.068221028
2015,3,1.9068199,180,0.12308375
2015,3,1.9068199,190,0.034849904
2015,3,1.9068199,200,0.036920195
2015,3,1.9068199,210,0.036230098
2015,3,1.9068199,220,0.030561443
2015,3,1.9068199,230,0.024153399
2015,3,1.9068199,240,0.027801055
2015,3,1.9068199,250,0.018928378
2015,3,1.9068199,260,0.022970375
2015,3,1.9068199,270,0
2015,3,1.9068199,280,0.013900527
2015,3,1.9068199,290,0
2015,3,1.9068199,300,0.015576478
2015,3,1.9068199,340,0
2015,3,1.9068199,360,0
2016,3,1.9692614,50,0
2016,3,1.9692614,60,0
2016,3,1.9692614,70,0.028387585
2016,3,1.9692614,80,0.030232778
2016,3,1.9692614,90,0.048826646
2016,3,1.9692614,100,0.024744512
2016,3,1.9692614,110,0.043101817
2016,3,1.9692614,120,0.067846329
2016,3,1.9692614,130,0.036809235
2016,3,1.9692614,140,0.087244512
2016,3,1.9692614,150,0.054788039
2016,3,1.9692614,160,0.084216503
2016,3,1.9692614,170,0.17221802
2016,3,1.9692614,180,0.063872067
2016,3,1.9692614,190,0.029049962
2016,3,1.9692614,200,0.03652536
2016,3,1.9692614,210,0.03009084
2016,3,1.9692614,220,0.034869417
2016,3,1.9692614,230,0.02758327
2016,3,1.9692614,240,0.029475776
2016,3,1.9692614,250,0.017032551
2016,3,1.9692614,260,0.022047691
2016,3,1.9692614,270,0
2016,3,1.9692614,280,0.016228236
2016,3,1.9692614,290,0
2016,3,1.9692614,300,0.014808857
2016,3,1.9692614,340,0
2016,3,1.9692614,360,0
2017,3,2.0786673,50,0
2017,3,2.0786673,60,0
2017,3,2.0786673,70,0.020018357
2017,3,2.0786673,80,0.028104375
2017,3,2.0786673,90,0.055815377
2017,3,2.0786673,100,0.021067354
2017,3,2.0786673,110,0.052755802
2017,3,2.0786673,120,0.090607107
2017,3,2.0786673,130,0.052406137
